scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD23AL60_03_re-encode,img20336.png,904.0732079891358,859.2270357063405,843.4261497982789,822.5453472844513,722.1320334165652,797.1127099786081,869.8369654620392,738.9110976825438,699.6339311844731,702.7184984396131,859.0770035249516,891.0178323386446,703.5466446161413,864.6070166748843,619.4233058352753,777.5491428202671,522.0945592225291,715.9239062714933,520.138202506695,797.1127099786081,131.65089203968756,300.3218585399093,144.11525566102443,213.50111883266598,186.23620858830088,152.46871765232663,245.1195815580649,105.61990266178447
labeled-data,LD23AL60_03_re-encode,img21031.png,1282.0641607656305,846.7733925245828,1225.7645619432938,771.9205168176125,1157.9491360891157,701.5460182896917,1303.1765103240068,728.4162813639887,1202.7329078796106,621.5749972352362,1214.2487349114522,842.934783513969,1106.1279144458283,741.8514129011373,1074.139506024046,628.6124470880284,1048.5487792866204,553.1198032126223,992.8889486327193,594.0649659925035,286.3469833762683,86.95220855104299,183.7420019844545,104.05303878301197,108.97558143538086,146.20857377344709,77.9554707820418,233.7011935649162
labeled-data,LD23AL60_03_re-encode,img22692.png,968.5264483310268,853.3540627259958,886.9053688344285,817.497403525178,767.5404375474956,792.4921017140814,927.0082113616589,731.1583425547879,754.8018875682577,699.5478666803826,902.9465058453206,887.3235293372969,747.2531172101908,857.6002460524085,670.8218173347634,773.148377671535,611.8470489123657,726.9121592283752,614.6778377966408,788.717716535048,477.4186098148223,1026.9998380152658,384.2907069745961,980.6199338339674,290.4266151791113,945.6509584591788,208.7096411453951,915.0991168159426
labeled-data,LD23AL60_03_re-encode,img23144.png,1038.4796274081173,852.1829658586007,972.0079617223905,806.1641203838669,846.7344379300598,777.5301720884771,1004.2211535547042,733.0452881295678,829.8608612559907,684.9811606337347,980.1890898067877,880.3055936487158,818.1004896346699,837.8659917109057,741.9137343487217,741.226416213965,679.5326327051937,679.3566350757117,660.1024535047505,768.8377234988052,661.0943597066678,530.4756658681058,583.3143593680518,452.6956655294898,507.4314322084263,385.8238359700699,435.34265140678224,335.0771284320705
labeled-data,LD23AL60_03_re-encode,img25979.png,585.0772594221141,759.1402735244372,591.8328757174293,776.5118582838192,593.7630518018051,798.2263392330465,640.5698218479174,733.5654404064584,702.3354565479419,775.0642262205373,,,540.2006654603776,820.9059082244617,588.9376115908657,818.9757321400859,610.1695485189991,790.0230908744495,549.8515458822565,838.7600370049374,460.0983579587834,830.0742446252466,446.58712536815307,833.934596793998,428.25045256658336,835.3822288572799,405.57088357516807,841.6553011315011
labeled-data,LD23AL60_03_re-encode,img27202.png,666.4710479687693,854.4078769963359,650.4126199262978,805.7459738373312,620.242239967715,760.977022931047,715.6195701593639,762.4368800258172,671.3372382846698,682.1447398134596,605.1570499884235,849.5416866804354,539.9500997553574,781.901641289419,570.6070987455303,702.0961201086516,631.921096725876,680.6848827186896,567.6873845559901,731.2932620040542,120.91940472638998,467.0215322077112,140.89054620052968,363.1715965421847,171.1325604327984,281.5752185192711,237.32262931851852,224.51481430744337
labeled-data,LD23AL60_03_re-encode,img27336.png,774.8670033288837,818.7982325323658,718.3525016854895,784.5595198579006,620.1740243779872,767.6464208259359,758.7789335179905,715.6695798984347,606.9735568408439,678.1307503396838,726.1902792856683,846.8492260487949,603.2609253460225,836.9488753959375,552.1091136395927,760.2211578362928,536.8460730497709,730.5201058777208,508.38256492280595,798.1725020055795,155.72752589164702,214.91102954764546,134.6077658911653,314.1739015499093,119.82393389082813,401.46890955190025,121.93590989087636,497.2118215540838
labeled-data,LD23AL60_03_re-encode,img27645.png,,,720.0242023238013,781.245125521825,674.1189836280175,771.7004760900284,715.9336382816027,707.614972762251,652.3026420696253,679.8900386984608,723.2057521344002,829.8773869124079,664.5743341962209,841.6945719232037,608.6699589528407,759.4287839634327,555.0381192884596,714.8870866150485,567.3098114150553,806.697524006616,,,,,,,,
labeled-data,LD23AL60_03_re-encode,img27919.png,841.5274225996156,841.9518248743533,764.8771607873857,807.2767064354874,648.9892649522287,784.0078769567748,794.9897636421904,720.5889103383226,617.0516558637996,683.6325341074262,785.8647324740678,883.014465130905,615.2266496301752,842.4080764327595,516.2200614560448,759.3702928028438,448.2385792535315,693.213816833955,441.85105743584563,779.9016129311196,204.95606974131724,79.35769106371191,133.67996742390218,114.81665653820482,116.12957037087034,177.49664601331858,185.25664447771007,214.7464683299576
labeled-data,LD23AL60_03_re-encode,img30748.png,972.622990129857,664.382107698528,1079.4321623428195,664.9502415932778,1198.1721463455276,682.5623923305216,1056.7068065528274,572.9125506438103,1241.3503223465123,564.3905422225632,1024.8913084468386,711.5372209627615,1207.2622886615245,750.7384597004976,1306.6857202427393,697.9020074887662,1399.8596789817066,678.585455067273,1372.0211181389664,775.168217174739,78.85991277086245,99.83541036017897,163.15369172015338,131.39154299247764,225.40140540578355,205.3107029941635,192.5484454050343,285.7139998381025
labeled-data,LD23AL60_03_re-encode,img30843.png,866.7830419906012,726.7060501319495,951.3213655293714,720.5800846581255,1068.3273060794083,721.192681205508,933.556065655282,621.9520405295605,1108.7586782066464,590.7096166130584,910.8899934021335,772.0381946382466,1083.6422197639681,772.650791185629,1170.0183329448855,724.2556639424199,1265.5833943365387,680.1487125308877,1230.05279458836,798.9924427230719,215.97531316708435,87.33997228494644,183.6954273558218,163.6378842024761,108.37569379620928,196.8959483716557,102.506623648707,274.6611278260609
