scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD04AL37_02_re-encode,img28006.png,188.4898903823876,662.6632051182451,284.3259168794583,658.9049295693403,413.98642331667156,676.4435487975625,277.4357450397996,558.0578690070633,439.0415936427031,574.3437297189839,256.7652295208236,720.2900968681176,412.73366480037,745.3452671941492,526.1083105256628,697.7404435746893,630.0872673786937,651.3883784715308,616.3069236993763,730.9385442566811,786.6820819163909,755.9937145827125,719.6595012942564,773.5323338109347,659.5270925117807,802.345779685871,597.5155459548528,837.4230181423152
labeled-data,LD04AL37_02_re-encode,img32744.png,728.4070204109822,750.077547070588,837.3380492134665,717.0368558698344,959.6918588162571,716.0043342698109,814.1063132129368,624.6261726677269,972.5983788165515,618.4310430675855,812.5575308129014,790.8621502715181,979.3097692167046,784.6670206713768,1044.358630018188,719.1018990698815,1148.6433116205665,658.6993854685039,1153.2896588206725,732.0084190701758,1361.2218465153524,951.9082390794524,1285.6109102870173,948.007674908943,1199.4984551380799,961.2095844091285,1128.0881264779855,973.811407113851
labeled-data,LD04AL37_02_re-encode,img36860.png,1848.1181539643844,628.1526730769036,1747.1643769359039,610.5444561533315,1648.5583621638998,621.1093863074748,1765.5551812783015,514.2862036378035,1604.342173000263,527.9814834672486,1789.4240975524772,677.8469741723184,1644.6454250697725,686.0641420699855,1549.16975997307,637.9350158122215,1477.5630111505434,621.8919737263002,1476.3891300223052,689.5857854546999,664.4140747401751,589.457597717872,734.4946257312471,534.6277365797794,801.6702834169897,504.48946853698675,874.6557277133911,478.70854045218823
labeled-data,LD04AL37_02_re-encode,img38436.png,1811.5645605862605,793.8060231560802,1715.0217308275232,765.1704380581497,1597.206752138895,758.625161464337,1737.9301989058677,671.9002465963189,1577.5709223574568,670.2639274478657,1740.3846776285473,833.8958422931829,1584.1161989512693,834.7140018674095,1499.8457628059311,770.0793955035092,1391.0305394337952,706.2629487138355,1383.667103265756,782.351789116908,1239.6710182018767,862.5314273911134,1174.21825226375,840.4411188869956,1102.2202097318104,827.3505656993702,1023.676890606058,824.8960869766904
labeled-data,LD04AL37_02_re-encode,img43264.png,993.2401714766011,886.6677052109665,1079.235881962773,859.950591273515,1158.1348590593093,849.514218641698,1046.2569444462313,766.0232375871623,1169.8235964069443,748.9075864709824,1049.17912878314,927.9957408329617,1173.5806905543982,904.6182661376916,1251.2273029351165,850.3491284522433,1293.390248367657,798.1672652931586,1293.8077032729298,866.2124148526052,1629.3570681131296,583.9469459535358,1677.282867356328,554.3298790054919,1717.4005307677692,529.8284872575647,1760.479900874015,503.9808651938173
labeled-data,LD04AL37_02_re-encode,img43674.png,246.42612772133674,834.2150150944016,210.23352847840601,799.0005942093878,300.2259374067743,765.7425300402083,223.43893631028618,678.6846561855912,315.3877019544885,656.6756431324577,215.12442026799124,826.3895882310651,307.5622750911521,820.5205180835628,370.6547791768016,762.8079949664572,429.3454806518244,694.3355099122639,444.9963343784971,798.5115050304294,1375.7975881223786,617.1925605799782,1348.2455643743817,582.5759153581361,1324.2258513633078,554.3174294627547,1293.4947479520804,534.1832582622956
labeled-data,LD04AL37_02_re-encode,img47207.png,700.4305129533755,889.6240763874548,615.9885251619759,827.487519333406,494.9019011592143,788.1874747009308,663.7858767420134,741.4522864893386,485.8735125274294,690.4684448039652,613.3331167408627,912.4605888090283,451.35320305295795,859.3524203867644,370.6287870511168,769.0685340689158,294.68410620727946,693.6549349093011,273.4408388383739,765.8820439635799,1881.5546916358082,188.28867046324876,1833.2287285189166,233.96663560113265,1766.3667795489705,278.32060174951266,1696.8568326000168,278.32060174951266
labeled-data,LD04AL37_02_re-encode,img54893.png,1581.482718334396,822.7495790688769,1494.854650121894,789.0320674891605,1377.102725066577,782.8072961205975,1517.6788118066252,697.2166898028559,1336.6417111709172,690.9919184342929,1519.7537355961463,861.1356691750154,1367.246837066352,847.1299335957488,1253.644759590077,782.2885651732172,1169.6103461144762,743.3837441196983,1162.3481128511526,810.8187672791311,1788.3132447655134,169.52775299082106,1721.7822955429433,192.03573581238703,1650.9483496044857,227.12170903423984,1580.114403666028,228.7767077711197
labeled-data,LD04AL37_02_re-encode,img56440.png,164.24651085251503,508.50444606970996,177.3704038212354,419.4902154992587,302.9032930872564,384.68336893004374,241.27805653848242,366.99464362437715,325.7274547719874,326.4817566339795,,,283.5027556552349,442.31437718398973,364.52852963603027,454.29706206847356,415.31228938455695,473.697599500495,370.23457005721303,545.0231047652796,1661.5367363404323,360.7743679240249,1642.1707809715697,350.814733734324,1617.548352002587,346.1115731447431,1586.839479917676,350.5380772290546
labeled-data,LD04AL37_02_re-encode,img56505.png,1359.0246946550487,843.614864487458,1284.7325424007229,810.0307408656395,1159.0465039978562,797.3094819179809,1309.1573595802272,726.0704318110929,1142.7632925448534,701.1367642736823,1293.3829984851307,887.3759952674035,1150.3960479134485,871.6016341723068,1047.6082756163673,800.3625840654189,957.0329119090385,756.6014532854736,952.4532586878814,813.5926933709839,1157.0199370482942,328.44502976244553,1202.4508874493304,291.64971456160634,1249.7591498504091,253.72801216074146,1307.2048970517194,220.6873209599879
labeled-data,LD04AL37_02_re-encode,img56830.png,536.5185747362898,573.324521821925,682.6524930554122,573.8975960114118,777.2097343207266,581.3475604747396,619.6143322118692,464.4404258194417,805.2903696055776,481.0595773145576,613.8835903170017,633.4973117180343,773.7712891838062,635.7896084759813,861.4516401752795,593.9551926434482,983.5164425359583,570.4591508744913,961.1665491459748,642.0934245603356,1189.5681160336553,214.62952016102162,1269.7802332323574,200.9527997170033,1337.4245532662858,223.50090639497947,1390.6528706700328,280.42563472954225
