scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD04AL37_03_re-encode,img25699.png,1337.2571595034367,900.2863686975927,1436.3347704530647,866.050126170496,1547.861924139819,839.076116906723,1391.7239089783632,770.0849009051495,1572.2422786666907,722.3616537461664,1412.9918778209535,932.9664183825486,1570.1673548771698,892.5054044868889,1610.1096378254492,813.6583004850906,1649.5331898263485,743.6296225887567,1634.489992352321,834.926269327681,352.9861509901249,848.0098494913477,313.6367034102801,848.6767892808367,301.9652570942244,870.6858023339703,310.3020044628356,888.3597067554259
labeled-data,LD04AL37_03_re-encode,img27571.png,1190.7116652297786,838.4643108064986,1104.0144328909591,796.461924952909,978.0072753301905,786.2305745526758,1145.4783266182208,714.6111217510422,966.1604485509729,691.4559603189352,1132.016023460019,877.2357439021198,963.4679879193326,851.3881218383723,875.1552792015289,788.384543057988,773.9187594518515,742.0742201937738,776.0727279571638,822.8480391429846,1701.7262637492645,141.4691020175494,1673.766665685469,211.08279515597923,1658.3603565482756,292.6791731788928,1706.291096086211,375.4167592860431
labeled-data,LD04AL37_03_re-encode,img50300.png,222.37012701034595,609.3246965848514,270.0316204851172,594.7458868160978,341.2434989709518,604.8389089636964,273.3959612009834,482.04047283457993,370.96184196110335,501.6657936771328,217.884339389191,659.7898073228445,337.8791582550856,653.061125891112,415.81971817265276,622.7820594483162,499.3675126166635,581.8492474052773,457.31325366833596,678.854404712753,1509.95203398367,158.9386758486848,1531.689330826271,227.31235500813892,1556.1931927215667,281.8532089041197,1587.0206318801645,333.2322741684494
labeled-data,LD04AL37_03_re-encode,img50664.png,1213.4343619061283,689.6137738144721,1320.2805863296178,669.8081322140204,1426.0844085636097,644.7904796660814,1281.190504223463,566.0891143590234,1445.3688490693128,550.4530815165615,1316.6321786663766,738.085475626104,1465.1744906697645,697.431790235703,1537.100241745089,634.3664577711069,1597.038367641193,589.5431636227162,1593.9111610727005,676.0625453510052,1759.0195324587396,160.02662755565694,1760.7387550271999,203.58026595665027,1703.717873173268,200.14182081972976,1645.8373800351058,183.52266932461387
labeled-data,LD04AL37_03_re-encode,img50744.png,294.3471114122402,657.1596932107844,255.2199770955584,631.6677723680978,345.9237884660481,664.8665530004339,313.9106785705811,539.7782902607389,367.2658617296928,564.0845403665564,251.07012951651635,697.4724982643354,300.275465096586,715.2575593173726,411.13567899385123,690.9513092115551,464.4908621529628,680.2802725797328,430.69924615219213,741.9351508969285,1504.9413079347978,142.3279228546216,1522.3607871773004,202.6884439507351,1501.7004745873555,249.27542332021866,1459.1645369021749,282.8990692999329
labeled-data,LD04AL37_03_re-encode,img51445.png,1730.3741004482335,818.6528890612046,1636.1132768671364,797.7060393765164,1523.00028856982,800.3243955871023,1646.0630304673634,708.1582569744739,1493.6746990112563,701.3505308269503,1667.5335513941689,865.7833008517532,1518.287247390765,866.3069720938704,1397.8428617038076,810.2741491873294,1322.4342028389297,783.0432445972345,1318.2448329019921,836.4577112931897,1017.0722534382219,234.9862936882608,937.5994184256829,208.37213498638727,857.0176601338992,193.95613235620579,772.7394909112996,187.3025926807374
labeled-data,LD04AL37_03_re-encode,img52208.png,130.8909623174385,705.63376636389,254.77132299394805,700.2241436269246,359.7180040910784,708.8795400060693,224.47743566694135,591.4907266139182,389.47092914438855,602.8509343615458,199.0522088032036,763.5167296494208,366.209551375437,779.2046355866206,454.9273642616709,722.4035968484831,504.15493116805675,652.6194635416283,518.7609125578637,738.0915027856829,1714.9821700388725,336.09018527083026,1731.067769702397,291.7460997119242,1750.631336860738,271.31304067987924,1744.5448937448098,237.40285760542167
labeled-data,LD04AL37_03_re-encode,img52771.png,1851.0549274062284,688.1623152207546,1749.7788852986555,689.3973889049935,1655.2957484543954,712.2462520634092,1751.013958982894,593.0616415343752,1606.510337926967,631.3489257457747,1804.7396642472775,743.1230941693766,1670.1166326652597,783.2629889071342,1554.0197063468224,759.796588906599,1501.529074766678,714.7163994318867,1515.732422135423,814.7573678552209,1558.9600010837771,586.8862731131817,1612.0681695060412,607.2649889031202,,,,
labeled-data,LD04AL37_03_re-encode,img53488.png,543.2116032959792,665.1248810122293,667.2574638461767,650.4275041697888,794.2427997648624,653.9548746119746,621.4016480977625,556.3642923781699,811.2917569020933,557.5400825255651,627.8684939084362,713.332277055434,802.4733307966289,708.0412213921554,879.4875854510169,655.1306647593698,977.0781676848217,628.675386442977,960.6171056212884,702.1622706551793,987.5929736709566,179.29357941799103,1027.6735848718706,211.8180098187328,1068.0827256727923,260.44039061984176,1110.7915736737664,289.35099542050114
labeled-data,LD04AL37_03_re-encode,img53951.png,1526.211226958735,752.6060887228559,1562.176572643766,741.5398285120773,1597.5886053182578,757.0325928071675,1563.283198664844,669.0558241314768,1644.0668982035284,653.0097468258477,,,,,1610.3148045606533,809.5973288083663,1541.7039912538253,755.3726537755507,1543.3639302854422,842.2427964301635,1476.427020988379,390.13696029016825,1457.6415502511084,433.13481553325414,1452.6320913878362,485.73413359761173,1471.4175621251065,522.0527103563347
labeled-data,LD04AL37_03_re-encode,img54732.png,725.0580304259372,838.415056067971,627.9515970763541,796.2842225512206,515.9452348001154,790.6325253721444,664.9445240666714,699.1777892016376,488.71433021002065,696.6088359384211,655.1825016664488,877.9769363215049,487.17295825209067,853.8287756472699,445.0421247353404,788.5773627615712,428.60082385075486,762.8878301294064,430.14219580868473,815.2944766990227,,,1247.6927653603411,918.9888424832823,1219.325592980747,923.286898904433,1189.2391980326922,923.286898904433
