scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD13AL50_02_re-encode,img22351.png,1094.8136637899916,895.2374862823198,1202.902372339825,859.711826828878,1317.0380016476913,837.0358739862555,1164.353252507367,734.2382210997005,1334.4228988270352,707.7829427833076,1159.8180619388424,950.4156381993678,1331.3994384480188,909.5989230826474,1381.2865347017882,813.604056048879,,,,,1152.2594109913016,567.9479002538026,1054.7528137680251,575.5065512013434,960.269676923765,618.590861602326,865.0306749847507,657.8958465295383
labeled-data,LD13AL50_02_re-encode,img24065.png,,,,,430.8284274491213,824.7104314529215,,,456.5080794918123,731.4821294718479,,,454.2750662707087,921.2882532656506,481.6294782292273,835.3172442531635,579.8820599577839,788.9822199152645,562.0179541889554,869.9289491802687,1523.7101865304596,578.8096908368464,1436.3851848669785,560.7838877411737,1351.4636236162537,565.5907685666864,1290.9770398952187,568.3947823815688
labeled-data,LD13AL50_02_re-encode,img27256.png,1119.047606797074,807.3686210553295,1200.894496528777,795.0915875955741,1318.8904292253155,803.9583339831752,1181.114831510282,704.3779514762698,1332.531577513933,699.6035495752537,1171.56602770825,857.1588123087822,1333.8956923427945,859.8870419665056,1395.2808596415716,803.9583339831752,1411.6502375879124,779.4042670636643,1429.3837303631149,849.6561807500428,1064.483013642605,849.6561807500428,981.2720090820403,831.9226879748405,892.6045452060287,832.6047453892713,820.9885166907885,842.8356066057343
labeled-data,LD13AL50_02_re-encode,img29407.png,645.8610142550407,868.3146887610661,755.0768110293027,843.111043351621,899.0976419404174,846.7115641243989,737.0742071654133,726.6942050318032,930.3021553044923,735.095420168285,709.4702145741163,918.7219795799563,917.7003325997697,930.1236286937528,1040.1180388742173,869.5148623519921,1122.3299298526451,840.110609374306,1081.5240277611626,906.1201568752338,731.0733392107836,746.4970692820816,808.4845358255077,749.4975032593965,863.6925210081017,763.8995863505079,869.0933021672686,826.3086130786577
labeled-data,LD13AL50_02_re-encode,img31814.png,1144.4017944025327,835.6176141731704,1096.3623683803844,801.0009689513283,958.6022496404005,750.8421564870264,1138.7500972234566,693.6187225488792,931.0502258924037,644.1663722319619,1104.839914148999,866.7019486580899,933.1696123345573,830.6723791414787,844.8618439114906,718.3448977073379,728.2955895930426,634.2759021685783,716.99219523489,718.3448977073379,824.3744416373391,651.9374558531918,745.2506811302715,618.7337349261187,655.5299884124356,596.8334083571981,572.8739171684452,589.7687868833527
labeled-data,LD13AL50_02_re-encode,img33235.png,,,1233.320258594582,854.2052755091732,1150.4863367400612,863.40904460412,1240.4787456684294,751.9411744542093,1110.6033373286252,751.4298539489345,1238.4334636473302,906.3599670472049,1142.816529160939,957.4920175746868,1028.792056484654,874.1467752148912,904.0298531975982,848.5807499511502,918.3468273452931,946.7542869639155,935.6279622792028,597.2185043319438,890.5724742781753,561.253158646913,838.4029618559327,530.0304959093588,787.4191201705595,486.55590222415674
labeled-data,LD13AL50_02_re-encode,img46309.png,508.9465499292992,875.9507645104738,614.9794121028838,852.5875914891756,755.1584502306737,852.5875914891756,608.6893270586881,721.3943891388082,794.6961276513324,742.0618114268797,563.760148171576,920.879943397586,774.0287053632608,907.4011897314524,888.1488197365256,845.3989228672376,982.5000953994611,820.2385826904548,966.3255910001008,891.226685332092,1348.223611540554,706.11846831719,1267.351089543752,756.4391486707556,1190.9714854356614,814.8470812240014,1089.431541150788,844.5003392894953
labeled-data,LD13AL50_02_re-encode,img46385.png,570.1055489081715,904.6780437040086,645.1683871414625,874.0185745664672,697.5009292900245,852.8741130923008,621.3808679830252,741.8656903529268,707.5445484902534,750.3234749425935,589.1355642349213,962.8253127579663,696.4437062163161,910.4927706094044,752.4765291228572,854.9885592397175,798.9943443660234,806.8849093859887,794.7654520711901,877.7188553244464,1433.200593178317,840.2796927403787,1479.218589343795,827.6314715720894,1539.768584298371,836.2430264100736,1497.5181433745113,824.9403606852194
labeled-data,LD13AL50_02_re-encode,img46580.png,1010.0073877008167,900.8464890941509,890.0147744554567,863.348797454976,720.9867182973294,872.5789984738498,923.4742531488744,753.1632727921693,692.7192276770281,753.740160355849,945.9728681323794,956.8045827710736,712.3334048421352,966.6116713536271,586.5719159599789,878.9247616743255,529.460047155697,851.234158617704,531.1907098467359,921.0375538229374,551.1114114648027,404.7771508981947,543.5917671360888,368.2043352994498,606.141535870391,394.86489246489,661.5134622909206,414.6894093314994
labeled-data,LD13AL50_02_re-encode,img57476.png,1204.5979691837795,915.6116570011001,1094.1725012233662,868.5553496316057,929.1617167143396,865.4182624736395,1123.6611205082493,761.8943862607521,900.927932292643,745.5815330393275,1128.6804599609954,972.7066432760864,912.8488634929149,947.6099460123562,816.2265790275534,852.8699138417744,791.7572991954164,825.263546851671,773.5621936792119,920.0035790222528,848.8522854704028,664.6446843637973,946.7294047989508,667.1543540901703,1019.5098268637687,693.5058862170871,1112.3676067395706,728.6412623863096
