scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD24AL57_02_re-encode,img34257.png,884.4989586785,632.7180790291745,828.7329116877545,587.0302333018167,764.9043036862986,550.0768286693949,868.3738366570794,521.8578651319092,770.2793443601054,474.82625923609976,835.4517125300129,641.4525201241105,729.9665393065545,589.7177536387201,718.5445778747151,523.8735053845868,732.6540596434579,479.5294198256807,710.4820168640049,544.0299079113622,611.043764398579,349.8565635700916,533.7775547126064,308.87187843231476,445.76126367902003,269.9028335472155,357.0730925612079,256.4652318626985
labeled-data,LD24AL57_02_re-encode,img41897.png,1779.6519311483476,743.3680339824348,1690.5413648305257,721.6924908240456,1579.2735766174617,755.4100024037621,1693.9131159884973,630.1735308219584,1535.9224903006834,655.7025038751722,1737.7458810421285,788.1641565097723,1581.200291564874,809.3580209313083,1491.608046510199,773.2321156673264,1391.9005479816094,762.6351834565584,1459.8172498778952,846.9289624058493,942.3156120929975,501.71010812092334,1019.0359192105367,537.8656551533269,1081.0588494856356,589.3064741018685,1126.0328226235033,631.3409718712483
labeled-data,LD24AL57_02_re-encode,img42246.png,,,,,1675.495910791998,838.7881021835269,,,1684.7261118108722,710.1421754829726,,,1644.9208699169785,896.4768585514885,1594.1547643131726,800.1366354169926,1539.9273333272886,692.2586610089045,1488.5843401598029,779.9455706882061,1226.1004986855778,782.2531209429245,1314.9411834922385,828.9810136009734,1389.359679206909,874.5551311316631,1451.6635360843075,910.3221600797992
labeled-data,LD24AL57_02_re-encode,img45885.png,1223.1071717745076,749.1370814673771,1187.668025302243,724.8892444074066,1139.794090594096,713.6979349951125,1199.4810741263311,670.7979155813185,1109.9505988279784,652.7674726392892,1194.5071588319784,765.3023061740241,1124.8723447110372,762.8153485268476,1093.1636347095373,719.9153291130538,1117.411471769508,685.0979220525832,1114.9245141223314,740.4327297022595,631.8329911583031,688.8283585233479,700.2243264556558,678.880527934642,761.1547888114792,677.0153096992597,797.2156746955379,674.5283520520832
labeled-data,LD24AL57_02_re-encode,img48032.png,1240.693545978371,686.0122001453374,1311.7275738536753,686.0122001453374,1373.1922508234982,698.8940186719469,1305.102638611419,613.8740163963237,1401.164199624136,632.6446662493834,1278.2348456844904,722.0812920198442,1378.344978234142,743.4283055782258,1422.1431612246147,713.2480450301691,1454.5317335200903,703.6786941246877,1430.6083562563867,748.9490849467728,435.3140359845921,694.1893759939449,505.03147531249795,639.4113879505903,557.7345395663315,579.2385980544811,612.0975428517819,538.5700917798694
labeled-data,LD24AL57_02_re-encode,img50759.png,600.6467906172892,721.7485137663629,694.7100024089082,699.4085009658534,791.7126895690153,732.33062509292,684.7157861560487,607.1089743953272,835.2169250226391,644.1463640382772,644.7389211446107,774.0711753254509,809.3495417799438,796.4111881259605,895.1822225397962,750.5553723775462,982.1906934470437,743.5006314931748,966.317526457208,828.7454171793295,316.52768731577765,909.8107629209679,357.6259992325045,900.9873965207667,372.0220180959907,877.3036235518055,320.24278895796766,877.5358174044424
labeled-data,LD24AL57_02_re-encode,img53161.png,908.0269629193311,804.7111797017285,837.578359970356,733.6944428580036,735.8823928101419,699.6064091730157,888.710410497838,661.5414382247791,735.8823928101419,591.092835275804,844.9641006021034,815.5057237019747,687.0228778616591,748.4659241214983,630.777622281429,660.4051704352794,559.1927515429543,561.5498727488143,514.8783077524698,660.9733043300292,1347.2484634525488,862.3335918428324,1411.7390709487563,869.4698475903635,1472.0007861501308,871.8485995062074,1498.4313629928388,863.3908149165408
labeled-data,LD24AL57_02_re-encode,img53473.png,,,1030.0631436824515,854.8270116018192,1112.482080779068,854.8270116018192,1027.0841459560677,775.3870722315863,1141.2790588007774,752.5480896626443,1030.5596433035155,910.4349691609822,1126.8805697899227,919.3719623401333,1225.6839943816499,865.7500032652262,1309.0959307203943,811.6315445692551,1310.5854295835861,902.9874748450228,422.7492979249371,823.3898412667864,388.75759998731974,832.4379910775191,375.7967367449189,855.1806378990905,371.39493413429216,874.7442050574314
labeled-data,LD24AL57_02_re-encode,img54540.png,1498.2007105121597,588.0109312100494,1540.8107526183946,598.2373413155458,1581.1482591456304,629.4847055267848,1546.4920915658927,511.3128554188264,1623.7583012518653,541.4239518405658,1522.0623340916513,635.7341783690326,1570.3537151453843,673.7991493172692,1619.7813639886167,698.7970406862603,1591.3746692511268,681.7530238437663,1583.4207947246296,757.3148318454897,601.837911734327,477.92125508290724,528.2077589747529,437.9048677135735,461.7805559416589,406.29192169179987,399.7551555191917,362.2738955855327
labeled-data,LD24AL57_02_re-encode,img56092.png,,,506.6650998641984,653.8054306961817,575.0931222657591,653.8054306961817,500.262477885105,599.7833077475811,599.1029546873592,592.9805218947944,499.46215013771837,697.4232929287554,582.6962358659325,701.0247677919954,641.1201614251597,669.4118217702218,660.7281912361332,657.4069055594217,663.1291744782932,720.2326337292756,980.7078269295363,468.9780371323874,1076.7224551422523,477.32713523784093,1151.8643380913345,524.9169944389264,1176.4941775024226,580.4384968401927
labeled-data,LD24AL57_02_re-encode,img60139.png,1048.940195133408,647.3642744181402,993.6088940795146,591.5389438905511,939.7596814467074,549.5464386264355,1046.964077238626,519.4106407310114,943.2178877625759,460.12710388755403,1001.5133656586422,661.691129155309,911.1059719723697,592.5270028379421,883.440321445423,522.8688470468798,876.0298793399909,463.5853102034224,840.9537867076119,536.2076428366577,374.6324488387449,726.3040089462563,345.99850054335496,665.3012495343387,343.92357675383397,638.3272402705657,365.08779940694825,630.0275451124816
