scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD03AL38_01_re-encode,img38819.png,946.7013612158764,499.13512769812786,855.1527594453673,435.4720195703601,738.3493709795456,391.27614285356265,917.2374434046781,348.13254891573655,726.7742604108605,292.361561630254,865.6755872350811,520.1807832775553,713.0945842842327,465.46207877104405,658.3758797777216,370.7566286636209,598.9219027658394,304.98895497791045,579.4546713548691,396.0114153589338,1602.573470933935,851.3916725637105,1532.8087411150073,828.786341114002,1443.1669095040943,838.9197655569747,1386.2638337858625,856.4583847851968
labeled-data,LD03AL38_01_re-encode,img46283.png,1761.4796411483119,808.7892447982426,1686.3945715887046,725.06606989107,1575.4281413545948,656.625696752667,1757.4928232955895,647.3231217629811,1597.3556395445687,543.0013879500755,1676.4275269568984,808.7892447982426,1520.2771610586,711.7766770486617,1481.7379218156161,614.7641092990807,1479.7445128892548,544.3303272343164,1405.9883826138885,568.9157039927718,,,465.0274226240488,831.300488214335,487.85899475088536,835.6355968460128,509.2455306671626,843.4387923830329
labeled-data,LD03AL38_01_re-encode,img50530.png,786.0575947022337,480.60294587202094,703.8609708687801,423.01887041807606,572.4392502763092,405.8365253229473,741.01198729068,338.5003080582537,554.3281297706328,308.7794949207338,718.72137743754,505.67988195680334,552.4705789495379,476.88784422983093,471.20273052663174,399.79948515438855,433.5873263994581,364.50601955358366,431.26538787308937,435.55733846046724,1680.32562260752,1055.0930140268479,1594.5379567035498,1025.3299462642458,1506.5618299346822,996.0045706746234,1404.5795536304727,948.2961238198645
labeled-data,LD03AL38_01_re-encode,img52211.png,1334.866976980645,492.580443447031,1235.893112220493,497.5602605418814,1117.6224562177956,531.1740259321217,1230.2908179887863,397.96391864487305,1077.1614423221358,446.51713531966465,1291.2935774007037,551.7157714483797,1149.9912673343233,603.3813738074527,1041.6802455213267,572.8799941014939,974.4527147408461,553.5832028589487,1006.8215258573738,642.5974334293999,1861.3878823781695,260.9329874080636,1782.8371960605887,318.240406356739,1729.482012901477,384.440355831933,1672.1745939528016,457.0626884651682
labeled-data,LD03AL38_01_re-encode,img58924.png,1319.9570414869997,683.964497379817,1247.663238453772,613.5899988518961,1129.9458954616134,552.1722546820741,1301.4037646023662,525.9417597762128,1135.0640408090985,458.1263339220345,1248.9427747906434,696.7598607485297,1071.0872239655341,610.3911580097179,1016.0671614800688,509.30778739688606,948.2517356258904,429.3367663424305,911.1451818566231,506.1089465547078,1878.4452750686635,736.354939782696,1802.908168540625,776.5269464362437,1723.250856201966,813.265448247608,1630.889575947228,859.274413132868
labeled-data,LD03AL38_01_re-encode,img59707.png,1736.1689721475582,272.74140253033676,1630.8057944647867,289.5995109595802,1511.9561300386204,344.38836335462145,1600.4611992921484,191.82248206996815,1458.0101830650415,273.5843079517989,1697.3953227602983,340.1738362473106,1551.5726848473423,421.09275670767914,1441.99498005726,416.8782296003683,1332.4172752671775,472.5099874168717,1429.3513987353274,518.8697855972912,985.9831470462248,513.8123530685182,1051.7297699202743,470.82417657394734,1135.1774066450294,435.42214887253607,1218.6250433697844,413.5066079145196
labeled-data,LD03AL38_02_re-encode,img01599.png,880.760306303654,951.3296222524004,799.3310027440514,903.0752201430064,694.3776781561193,874.12257887737,845.1726847479758,818.6300164515667,693.7744981297519,792.0900952913998,819.2359436141764,977.8695434125673,682.9172576551382,937.4564816459497,614.757914675619,874.7257589037374,533.3286111160164,804.7568758451159,527.2968108523421,904.8847602221086,,,521.8681906150352,840.344497400794,468.18516826833434,853.01127795451,421.1371262116751,869.2971386664306
labeled-data,LD03AL38_02_re-encode,img04951.png,483.65802747205254,854.5760446291818,509.4167242305347,832.7201807128938,613.2320778329024,799.155818270023,492.2442597248799,755.4440904374471,619.4766103804133,709.3906628995546,518.783523051801,881.1153079561028,644.4547405704566,853.014911492304,708.4611991824427,787.4473197434402,741.2449950568746,728.1242605420872,769.3453915206733,798.3752517015841,638.9907745913846,474.44012579945934,556.250718336866,493.1737234419918,485.2191606089302,536.1048847061289,445.41026561854864,593.0862442021653
labeled-data,LD03AL38_02_re-encode,img09966.png,1811.141519907259,1015.8684364833914,1749.6958119048352,956.4373418580961,1681.7026104267431,915.6414209712409,1749.192158560553,891.466060445697,1639.8993828513235,825.9911256890158,1769.8419456761217,1030.9780368118563,1643.928609605581,973.5615555636897,1572.4098347175136,874.8455000843857,1516.5043135021936,790.2317382449821,1511.467780059372,842.108032706045,496.6822944591134,1013.3673507994839,593.5622863864354,987.384211202118,691.184653730825,967.7112626498265,773.2171373167948,929.478928670845
labeled-data,LD03AL38_02_re-encode,img13384.png,633.3670370103723,909.6943201740179,547.4059085873591,868.1958443835978,438.71942437435405,851.8928717516469,580.9999127986516,784.2108338553664,411.0537738474073,791.6212759607986,563.2148517456144,941.3122064905284,412.53586226849376,910.1883496477134,327.56279279287156,844.4824296462148,259.38672542289567,784.2108338553664,249.5061359489861,872.6421096468571,1450.4877032746654,926.7566704217344,1359.2868832879103,905.7103273478679,1253.5540645120573,903.2048103152647,1176.3841399078801,914.2290852587187
labeled-data,LD03AL38_02_re-encode,img17862.png,819.114460652822,427.30629901666094,896.5302971139029,375.69574137594043,1004.6928487652001,335.61520193155104,841.6254485599447,287.298935204068,1015.1247699904521,231.84503816457038,887.19647285973,449.26823843824417,1051.3619700360646,402.05006868184023,1134.268291352541,308.7118261401116,1213.8803217557802,249.96363818737655,1214.4293702413197,352.0866564977385,556.3644945597318,772.8658422155287,575.9280617180727,803.2980577951702,593.3178991921536,838.5124786801839,601.5780719923421,815.0361980901747
labeled-data,LD03AL38_02_re-encode,img20963.png,1676.028004086447,675.782727057104,1608.3681975164827,604.4053486975813,1510.224302272139,538.2325708434405,1678.2585471601822,519.6447118956482,1525.0945894303732,422.98784536712793,1601.6765682952778,679.5002988466624,1445.5385531338218,588.7915471814358,1396.46660551165,483.2125083579752,1352.59925839486,381.3510413240731,1291.6310810461011,483.2125083579752,1175.2693783961631,631.4064801794603,1093.458097552192,648.480138790376,1030.1432802033796,686.8958706649364,972.1639811704782,728.1572123079827
labeled-data,LD03AL38_02_re-encode,img23644.png,1075.584191473679,808.8723899586657,1131.839327643383,770.2565761472587,1194.292063560597,748.8033462520325,1092.2700369477438,680.629749029425,1203.8268324029195,652.9789193866891,1116.5836974956667,840.3371271383307,1207.1640014977327,796.9539289057623,1239.1054771195138,742.6057465045227,1280.1049831415014,680.1530105873089,1289.6397519838242,781.2215603159298,785.8363411322918,890.2323748784161,749.9648610472631,907.1528843524861,772.638343742517,938.9634421637379,810.8786951539155,948.1005172797359
labeled-data,LD03AL38_02_re-encode,img25629.png,1034.9492500328843,848.3785327722139,963.3718869039495,829.1077042375008,862.0623883214575,823.6017532275828,982.0921203376708,749.2714145936891,853.2528667055886,734.9559419679022,984.8450958426299,883.6166192356894,851.6010814026132,879.7624535287468,773.4165770617769,837.9172258533697,707.3451649427604,790.5660471680744,714.5029012556538,878.1106682257713,710.0981404477195,866.5481711049435,655.0386303485391,872.6047172158534,609.889832067211,893.527331053542,618.1487585820881,946.3844607487551
labeled-data,LD03AL38_02_re-encode,img37171.png,1710.3575811318617,680.3309106007866,1601.144955529371,674.8397730006614,1469.3576531263652,701.6853346012736,1596.2639443292596,570.5081585982819,1429.699437125461,639.4524417998543,1649.3449411304703,735.8524130020528,1487.6614451267828,771.2397442028599,1371.127302724125,738.2929186021086,1261.3045507216202,706.5663458013848,1316.2159267228726,795.6448002034165,458.52387906899526,959.7881677625288,546.4710059762642,910.0789221192898,613.5997308620058,868.0172527288568,697.2982042954936,805.1371813168964
labeled-data,LD03AL38_02_re-encode,img38247.png,560.7784181834957,659.3961646382039,596.6671893001036,654.4459893117752,649.4690594486763,671.7716029542756,597.9047331317108,583.4934762996306,685.77034517582,594.6313707840952,589.2419263104606,693.2223627021333,658.1318662699266,718.7982685553482,701.4459003761776,689.5097312073117,742.2848468192143,670.1215445121327,729.9094085031426,739.4239990821344,1563.0014166037852,781.5683690064641,1628.3491652368543,804.8816198701536,1679.214439848541,835.6127232813808,1709.2390811123835,876.940758903376
labeled-data,LD03AL38_02_re-encode,img40819.png,1169.163440877203,642.9984865561456,1094.4661844544466,574.2295838177351,970.5635924516208,509.61052865836666,1149.599873718862,485.3042785525491,978.2704522412702,404.6786684454471,1091.5020076122737,648.3340048720568,927.8794459243314,568.8940655018239,853.7750248700097,465.1478760257736,800.4198417108981,374.44406465528385,757.7356951836089,476.4117480260305,516.8797665947734,716.2908682060424,492.78349784912086,717.8127378110311,479.8476062067179,721.110121955173,471.4773233792807,724.4075060993149
labeled-data,LD03AL38_02_re-encode,img41459.png,1255.738867779135,423.8610424618848,1321.4447877806338,373.92454326074585,1371.3812869817725,362.7545368604911,1259.6812229792251,285.2215512587228,,,1309.617722180364,449.4863512624692,,,,,,,1299.7618341801392,492.1951992634433,1199.9947087642217,636.1422467143051,1185.1738245533572,715.8044993477008,1190.114119290312,794.8492151389773,1178.3809192900444,883.7745204041634
labeled-data,LD03AL38_02_re-encode,img45566.png,1118.8944647805615,848.8428325869459,1086.426847769295,836.7983940182501,1010.4945176622998,833.1326953234296,1090.0925464641152,755.6293514900831,983.7872843143223,781.2892423538262,1101.0896425485766,878.1684221455093,1004.2104627568933,895.9732443774944,926.1834476814296,856.6979012187039,833.493637826684,837.8457365024844,861.248213658896,916.3964228200655,524.7727806896639,730.2510574263463,515.712280142089,745.7833440793321,504.0630651523495,768.4345954482698,496.62051113112716,784.9376500170672
labeled-data,LD03AL38_02_re-encode,img48798.png,,,1339.8912591982755,771.829318976768,1291.1750127971645,767.5559640293022,1338.1819172192893,720.1217241124309,1278.7822834495134,690.6355749749163,1336.8999107350494,806.4434940512417,1286.0469868602054,820.5455653778793,1228.7840305641625,776.9573449137272,1173.230416247106,731.6597824705888,1169.3843967943867,805.5888230617486,824.4891478706891,637.5303707294948,776.5633486274907,655.8391030246493,738.0611615950336,691.9180754886299,700.9052048783967,727.1893097631187
labeled-data,LD03AL38_02_re-encode,img51663.png,854.6600107430825,683.5257004012806,905.5549271231906,661.5710305902535,,,882.6023177752987,574.7502908830102,,,880.606438701569,721.4474028021455,916.0332922602718,722.9443121074428,,,,,,,721.4350825716231,742.90310284474,775.3238175623258,740.9072237710103,841.6867967638393,747.8928005290643,903.5590480494609,764.3588028873346
labeled-data,LD03AL38_02_re-encode,img55881.png,1135.092546309731,819.2725008271132,1200.9466751533382,784.2211096684191,1275.2981109445077,788.4697631422001,1179.7034077844328,708.2764288245817,1299.1967867345263,684.3777530345629,1203.6020835744514,856.4482187226979,1292.8238065238547,856.9793004069205,1328.9373610509942,792.7184166159813,1297.6035416818586,740.14132987794,1315.6603189454281,845.8265850382452,696.121812667214,672.752893697877,615.6938143495903,663.2477666239761,506.3848529997289,681.161275340174,428.15034554531303,708.9454929408078
labeled-data,LD03AL38_02_re-encode,img56962.png,1102.627963848536,674.6066594018799,1025.6065143277724,663.471028145866,950.4410033496777,679.7104903942197,1037.2061302194536,559.0744851207344,922.6019252096426,584.129655446766,1069.221070080494,727.9648925036138,961.5766346056917,748.3802164729728,883.1632311779263,703.3737068132496,813.5655358278386,689.9181523788992,829.8049980761924,768.7955404423319,,,,,,,,
labeled-data,LD03AL38_02_re-encode,img57657.png,999.7441139604546,605.7678819860336,923.9007091587248,626.7937763865131,823.2767859564299,663.5890915873523,897.6183411581253,541.1883491845606,769.9611251552137,577.2327395853827,969.7071219597694,658.3326179872324,836.0425075567209,716.9047523885682,760.9500275550083,698.8825571881572,706.132517153758,695.8788579880887,745.1806067546486,779.9824355900068,755.6935539548883,565.9688675851258,813.5147635562071,536.6828003844579,,,955.439550759444,532.1772515843552
labeled-data,LD03AL38_02_re-encode,img58557.png,827.5157453368635,516.8032519747412,777.2062538830844,526.5405729012791,697.1438373759954,550.8838752176239,770.1737443250294,456.7564395944244,661.4403273120231,488.6732137425208,806.9591789363947,554.1296488598031,705.2582714814436,596.8656684818304,625.1958549743545,584.9644984605063,558.1165330359825,589.2921966500787,595.4429299210442,641.2245749249473,529.4455325300653,468.6576096157485,528.9045702563689,483.2635910055553,535.9370798144239,494.6237987531828,543.5105516461756,494.6237987531828
labeled-data,LD03AL38_02_re-encode,img59899.png,829.8537299405377,788.0687594184018,777.4174416024997,759.1383934387945,702.6806628218478,754.3166657755266,796.7043522555712,676.5663072053324,678.5720245055085,683.1961827423256,805.1423756662899,824.2317168929108,697.8589351585799,806.7529541135648,628.5465999991044,766.3709849336964,551.3989573868186,729.0025955433704,568.8777201661646,810.9719658189241,771.3902820234148,535.5307730547473,820.210274614002,528.2981815598455,874.4547108257655,542.7633645496492,902.1796448895557,581.3371858557921
labeled-data,LD03AL38_03_re-encode,img00107.png,468.907948800432,744.2291273550861,555.98064353926,706.6137232279125,698.7798629109378,680.8402055852193,519.7584025279076,611.8786313520676,694.6003735634741,584.0153690356426,546.2285017285113,779.0582052506173,719.6773096482566,748.4086167025498,801.8739334817102,669.6949006586494,869.4423445990407,580.5324612460895,896.6090253575551,674.5709715640237,291.27965153322293,455.84436238008783,355.36515486100035,495.54951118099336,431.98912623116894,549.8828726980221,499.5575373484995,569.3871563195196
labeled-data,LD03AL38_03_re-encode,img01959.png,908.0823646195851,370.4805155907726,838.72062651274,368.8798600959993,760.822059100437,399.2923144966929,825.9153825545532,300.05167382074524,732.0102601945167,322.99440257916325,870.7337364082069,420.1008359287464,766.6911292479392,454.781704982169,701.5978057938231,428.6376652342043,653.5781409506226,414.76531761283525,684.5241471829074,481.99284839331597,662.9275843527375,1006.9815913606271,593.3685543889555,968.8234949233524,515.4624408295197,945.7696449924989,420.8621600787761,923.9082355753103
labeled-data,LD03AL38_03_re-encode,img02345.png,605.5713974483067,513.3687590736104,651.6519966072524,432.55047747176707,737.4328042723669,338.97141456436964,581.4676994267044,352.44112816467685,712.6201739560114,224.8333151091349,676.4646269236079,495.64545170478505,805.4903045686558,387.1788106075744,836.6833255377883,270.9139142680806,856.5334297908726,148.2686272758097,923.1730654976557,226.2511796986409,394.64216737215514,838.4327606550264,443.09762949033836,843.6510411908307,494.16223187642385,849.9875246985932,539.6358194027189,863.778694686076
labeled-data,LD03AL38_03_re-encode,img06291.png,1139.7589646922797,459.3594808913258,1061.1489948378553,433.15615760651764,963.054502540881,422.4060762589041,1076.6022367750497,338.4210657306728,932.1480186664919,337.74918564644696,1091.3835986280183,496.98476560797343,935.5074190876212,483.5471639234564,855.5536890647451,439.87495844877617,776.2718391260948,400.234033479451,795.0844814844186,493.6253651868442,1103.4774401440836,675.7048680120495,1045.0238728164347,648.1577845587897,987.2421855730116,629.3451422004658,928.7886182453627,647.4859044745638
labeled-data,LD03AL38_03_re-encode,img08159.png,,,733.9827806456594,783.0566141837627,653.0963391097876,768.3993395430343,769.2688121881539,695.112966339392,645.496270777558,679.9128296749328,746.4686071914653,857.4287114348663,643.3248226826353,823.771265963564,589.0386203095669,770.570787637957,508.6950407974257,709.7702409801204,503.80928258384955,812.3711634652196,699.2396111268956,827.0284381059481,791.526155161112,806.9425432279128,891.4127675275578,819.4283697737185,951.6704521616637,841.6857127466766
labeled-data,LD03AL38_03_re-encode,img09148.png,261.83097329621444,760.0201372434464,349.43227957189663,752.0563821274752,439.4839720371083,764.9209096225055,338.4055417190135,640.5638105038797,477.4649579748167,658.9417069253516,307.1631178025116,816.3790196026265,451.1233064373738,817.6042126973913,522.1845059337313,775.3350509280062,622.0377431570613,718.9761685688261,607.9480225672662,831.0813367398039,78.8014921149388,1012.7139683457178,163.3008273472063,1008.5752253955659,258.14701995485353,1013.7486540832557,328.16075486158945,1022.0261399835595
labeled-data,LD03AL38_03_re-encode,img09864.png,610.6072510712847,347.99204693341767,594.6006961235512,369.86767202865343,565.788897217631,426.9577180089028,564.1882417228576,300.5059339218084,512.9672658901104,405.08209291366705,610.0736992396936,373.6025348497912,590.3322814708223,447.2326876093652,543.9132721223953,502.18852626325014,545.5139276171685,526.7319105164415,557.2520679121731,577.4193345175975,111.96877386361751,172.02452854793052,109.37017883197933,261.0264083815394,114.56736889525575,355.8751270363342,126.26104653762769,463.0671720914106
labeled-data,LD03AL38_03_re-encode,img12792.png,1763.782932532196,854.168223298646,1734.2943132473126,823.4247691505765,1632.652689329205,775.7410443494888,1765.6651848269755,749.3895122225722,1632.652689329205,654.6494800519904,1731.1572260893463,875.5004159728168,1593.1253911388299,829.698943466509,1516.5804644844525,749.3895122225722,1458.858060777873,665.3155763890758,1423.7226846086505,765.0749480124036,184.22244693210416,1038.2883868234587,146.54689451592338,1018.3741662606204,193.64133503614934,1006.5332783583922,252.03844128122952,1002.496612028087
labeled-data,LD03AL38_03_re-encode,img14689.png,802.4506486684181,675.3886397459371,722.2202621402726,668.2252123773527,654.8840448755789,667.5088696404943,750.1576288777519,578.6823702700474,667.7782141390309,577.9660275331889,768.066197299213,726.2489740628866,669.2108996127478,739.859486063197,,,,,,,811.763104247578,553.6103744800018,778.094995615231,542.1488906902667,791.7055076155416,581.5477412174812,814.6284751950118,616.6485353235448
labeled-data,LD03AL38_03_re-encode,img14860.png,1009.228658531408,636.2423864886233,1032.2529021529856,617.3506994145082,,,,,1077.7110241750752,467.39793326371984,1032.8432673740517,656.9051692259367,1099.5545373545206,641.5556734782182,1057.6386066588277,566.579290402824,989.7466062362267,505.7716726330161,1003.9153715418131,605.5433949931863,574.0745634466365,877.4091043080699,486.36290792009936,841.7224993634495,377.1532976076463,842.1524584591677,303.2003331440954,878.2690224995066
labeled-data,LD03AL38_03_re-encode,img15293.png,,,281.07538629888484,702.6803593642438,321.9958476050813,651.8397862262422,268.6752465091283,649.3597582682909,321.9958476050813,529.0784023076528,290.99549813069007,750.4208975548063,348.03614116356994,701.4403453852681,396.3966863436202,615.8793808359483,475.7575809980618,529.6984092971406,481.95765089294,632.6195695521196,987.1264974560827,569.8743187835308,930.7256225916384,543.2041376460804,862.5199134532406,531.8365194563476,780.3232896197871,525.7154942772605
labeled-data,LD03AL38_03_re-encode,img17121.png,722.1337600495756,835.6945839651721,668.5118009746685,798.4571123853755,625.3163339421044,774.1286309532417,695.819280133186,709.0871805938635,614.8898418997613,665.8917135612994,699.2947774806337,861.0160646394338,612.9038434155055,813.3521010172941,594.5333574361391,771.149633226858,565.7363794144297,710.5766794570554,543.8903960876157,803.9186082170789,604.4633498574183,724.9751684679101,544.8833953297436,727.9541661942937,484.8069411810051,742.8491548262125,439.62547566418516,761.2196408055788
labeled-data,LD03AL38_03_re-encode,img18810.png,1314.6750586750059,669.0411514561082,1264.9855742107147,615.6513862338379,1180.936339850903,580.7630248014632,1299.3453241062352,546.4032749059427,1169.3068860401113,483.49850202029745,1276.086416484652,688.5997783197122,1157.1488206924657,643.6677976871084,1104.2876670070495,571.2480171380882,1019.1812095735296,494.59934429423487,1009.6662019101548,598.7358170545047,625.1507587289217,726.3206083365725,603.104693465261,693.6405586516166,555.640811779968,679.8941885460399,498.8397730418304,676.2630719143782
labeled-data,LD03AL38_03_re-encode,img21267.png,905.3251021418802,714.1233170487154,987.4920842069121,680.5095516584751,1091.0011395355887,662.3687893843771,941.606626690076,595.6748104354876,1107.007694483322,553.5242157397895,967.2171146064496,747.7370824389557,1127.2826640837845,721.5930426909911,1191.3088838747185,657.5668229000571,1276.6771769292968,593.5406031091231,1275.6100732661148,697.5832102693907,362.3470691691977,914.5502075257937,273.3084175846522,940.1157609510592,182.06583898068732,976.2601640695381,121.23745324471074,996.095507244313
labeled-data,LD03AL38_03_re-encode,img23087.png,1705.4131488980645,400.28728985671563,1602.9119136957268,411.87969145698,1502.2410576934308,453.36828665792626,1597.4207760956015,311.208835454684,1460.7524624924845,374.05185465611726,1664.5346800971322,461.29992985810713,1511.3929536936396,528.4138338596379,1413.1626032913991,504.61890425909513,1335.066424089618,464.96068825819066,1342.387940889785,552.2087634601805,694.7330501189297,684.0335132972921,638.221018622904,669.4497632338016,583.5319558848146,667.930622602188,543.4266432102157,671.5765601180606
labeled-data,LD03AL38_03_re-encode,img23164.png,790.2592647379927,416.7389159573013,851.0668825078005,342.3528981029732,953.2000657522351,260.88249759585193,776.6808646534724,262.65359325905024,947.2964135415741,156.38785346715298,872.32003046618,413.7870898519708,1002.7907443217872,309.88281094433796,1059.4658055441323,209.52072336310158,1112.008310219015,110.3393662239975,1155.10497135684,202.43634071030846,902.2702474248841,758.0491572551907,827.6174536547605,770.3109687923125,755.8497920110184,786.1791954874112,694.1800928096119,806.0144788562847
labeled-data,LD03AL38_03_re-encode,img24938.png,893.0194800710309,790.5906316727751,843.1150927856822,766.4795232090673,787.0427475212455,755.26505415618,872.2727123231894,674.520876975391,774.7068315630695,673.3994300701023,867.2262012493901,832.0841671684583,787.0427475212455,798.4407600097962,741.0634244044074,762.5544590405568,681.6267384241045,724.9859877133841,693.4019309296361,804.0479945362399,498.83089286204074,620.6914255215318,580.6965169481184,605.5518923001339,657.5156299603966,615.0841909950881,725.9238911830096,633.5880649323522
labeled-data,LD03AL38_03_re-encode,img25660.png,563.1148095421174,631.9646346788414,633.5905841121457,556.0150135402672,730.7513607038354,482.1180848648976,560.3778862578445,475.9600074752835,723.2248216720848,357.58807543047845,644.5382772492376,631.2804038577733,782.0686722839532,532.7511656239471,825.1752140112521,426.01115753730215,841.5967537168899,313.11307206104306,913.4409899290547,388.3784623785491,131.4065234914395,695.210659409157,225.27061528692434,690.0836291850338,318.74032014209206,702.704011275183,402.74473842964784,735.0437403811904
labeled-data,LD03AL38_03_re-encode,img25811.png,1355.88772729923,486.46549483047045,1279.1402485606372,433.92299015558797,1129.777847630915,406.7661899865475,1300.3933965190167,347.1393026588719,1109.7054301146677,313.4884850581044,1291.5379182030254,509.4897384520482,1091.4041082616188,468.1641729774215,1022.3313773968856,406.1758247654814,929.0536724684424,356.5851461959294,929.6440376895085,443.36883369264547,684.4602275137964,561.1526745133388,623.2776668392605,548.417842879725,545.4844562078368,559.7684536835982,481.5334538738196,588.5602469422033
