scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD03AL38_03_re-encode,img14860.png,1009.228658531408,636.2423864886233,1032.2529021529856,617.3506994145082,,,,,1077.7110241750752,467.39793326371984,1032.8432673740517,656.9051692259367,1099.5545373545206,641.5556734782182,1057.6386066588277,566.579290402824,989.7466062362267,505.7716726330161,1003.9153715418131,605.5433949931863,574.0745634466365,877.4091043080699,486.36290792009936,841.7224993634495,377.1532976076463,842.1524584591677,303.2003331440954,878.2690224995066
labeled-data,LD03AL38_03_re-encode,img15293.png,,,281.07538629888484,702.6803593642438,321.9958476050813,651.8397862262422,268.6752465091283,649.3597582682909,321.9958476050813,529.0784023076528,290.99549813069007,750.4208975548063,348.03614116356994,701.4403453852681,396.3966863436202,615.8793808359483,475.7575809980618,529.6984092971406,481.95765089294,632.6195695521196,987.1264974560827,569.8743187835308,930.7256225916384,543.2041376460804,862.5199134532406,531.8365194563476,780.3232896197871,525.7154942772605
labeled-data,LD03AL38_03_re-encode,img17121.png,722.1337600495756,835.6945839651721,668.5118009746685,798.4571123853755,625.3163339421044,774.1286309532417,695.819280133186,709.0871805938635,614.8898418997613,665.8917135612994,699.2947774806337,861.0160646394338,612.9038434155055,813.3521010172941,594.5333574361391,771.149633226858,565.7363794144297,710.5766794570554,543.8903960876157,803.9186082170789,604.4633498574183,724.9751684679101,544.8833953297436,727.9541661942937,484.8069411810051,742.8491548262125,439.62547566418516,761.2196408055788
labeled-data,LD03AL38_03_re-encode,img18810.png,1314.6750586750059,669.0411514561082,1264.9855742107147,615.6513862338379,1180.936339850903,580.7630248014632,1299.3453241062352,546.4032749059427,1169.3068860401113,483.49850202029745,1276.086416484652,688.5997783197122,1157.1488206924657,643.6677976871084,1104.2876670070495,571.2480171380882,1019.1812095735296,494.59934429423487,1009.6662019101548,598.7358170545047,625.1507587289217,726.3206083365725,603.104693465261,693.6405586516166,555.640811779968,679.8941885460399,498.8397730418304,676.2630719143782
labeled-data,LD03AL38_03_re-encode,img21267.png,905.3251021418802,714.1233170487154,987.4920842069121,680.5095516584751,1091.0011395355887,662.3687893843771,941.606626690076,595.6748104354876,1107.007694483322,553.5242157397895,967.2171146064496,747.7370824389557,1127.2826640837845,721.5930426909911,1191.3088838747185,657.5668229000571,1276.6771769292968,593.5406031091231,1275.6100732661148,697.5832102693907,362.3470691691977,914.5502075257937,273.3084175846522,940.1157609510592,182.06583898068732,976.2601640695381,121.23745324471074,996.095507244313
labeled-data,LD03AL38_03_re-encode,img23087.png,1705.4131488980645,400.28728985671563,1602.9119136957268,411.87969145698,1502.2410576934308,453.36828665792626,1597.4207760956015,311.208835454684,1460.7524624924845,374.05185465611726,1664.5346800971322,461.29992985810713,1511.3929536936396,528.4138338596379,1413.1626032913991,504.61890425909513,1335.066424089618,464.96068825819066,1342.387940889785,552.2087634601805,694.7330501189297,684.0335132972921,638.221018622904,669.4497632338016,583.5319558848146,667.930622602188,543.4266432102157,671.5765601180606
labeled-data,LD03AL38_03_re-encode,img23164.png,790.2592647379927,416.7389159573013,851.0668825078005,342.3528981029732,953.2000657522351,260.88249759585193,776.6808646534724,262.65359325905024,947.2964135415741,156.38785346715298,872.32003046618,413.7870898519708,1002.7907443217872,309.88281094433796,1059.4658055441323,209.52072336310158,1112.008310219015,110.3393662239975,1155.10497135684,202.43634071030846,902.2702474248841,758.0491572551907,827.6174536547605,770.3109687923125,755.8497920110184,786.1791954874112,694.1800928096119,806.0144788562847
labeled-data,LD03AL38_03_re-encode,img24938.png,893.0194800710309,790.5906316727751,843.1150927856822,766.4795232090673,787.0427475212455,755.26505415618,872.2727123231894,674.520876975391,774.7068315630695,673.3994300701023,867.2262012493901,832.0841671684583,787.0427475212455,798.4407600097962,741.0634244044074,762.5544590405568,681.6267384241045,724.9859877133841,693.4019309296361,804.0479945362399,498.83089286204074,620.6914255215318,580.6965169481184,605.5518923001339,657.5156299603966,615.0841909950881,725.9238911830096,633.5880649323522
labeled-data,LD03AL38_03_re-encode,img25660.png,563.1148095421174,631.9646346788414,633.5905841121457,556.0150135402672,730.7513607038354,482.1180848648976,560.3778862578445,475.9600074752835,723.2248216720848,357.58807543047845,644.5382772492376,631.2804038577733,782.0686722839532,532.7511656239471,825.1752140112521,426.01115753730215,841.5967537168899,313.11307206104306,913.4409899290547,388.3784623785491,131.4065234914395,695.210659409157,225.27061528692434,690.0836291850338,318.74032014209206,702.704011275183,402.74473842964784,735.0437403811904
labeled-data,LD03AL38_03_re-encode,img25811.png,1355.88772729923,486.46549483047045,1279.1402485606372,433.92299015558797,1129.777847630915,406.7661899865475,1300.3933965190167,347.1393026588719,1109.7054301146677,313.4884850581044,1291.5379182030254,509.4897384520482,1091.4041082616188,468.1641729774215,1022.3313773968856,406.1758247654814,929.0536724684424,356.5851461959294,929.6440376895085,443.36883369264547,684.4602275137964,561.1526745133388,623.2776668392605,548.417842879725,545.4844562078368,559.7684536835982,481.5334538738196,588.5602469422033
labeled-data,LD03AL38_03_re-encode,img27021.png,667.0072403878974,507.1891914018903,763.501077190098,506.5543635281916,861.2645697396961,533.8519620972352,768.5797001796875,403.07742011530524,909.5114881407965,434.183985926541,721.6024375259846,564.3237000347723,860.6297418659974,596.0650937197067,944.4270211942244,565.5933557821697,983.1515214898444,537.0261014657287,969.1853082684732,625.9020037835452,,,1697.350137394228,971.2046565122978,1671.600751326934,979.9704049607383,1630.2373758358553,986.8186459360825
