scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD23AL60_02_re-encode,img34441.png,656.3879693994026,784.5068069130574,740.3334575697382,781.8835104077344,839.5815086877913,789.316183839483,724.1564624535798,685.6959718792249,868.0005541621236,685.2587557950044,693.1141204739245,829.9772796719892,848.7630464564218,853.5869482198962,942.3272884796083,801.1210181134363,995.2304346702886,766.580947460017,992.1699220807452,838.7216013563992,217.95372706384524,321.94137875598125,218.9467263059732,254.41743029128332,164.82826761000206,285.20040679724855,120.63980133531004,350.2418571566267
labeled-data,LD23AL60_02_re-encode,img35713.png,990.8412298112412,876.8922946120065,914.0863406305432,823.0208506528832,798.7156376384382,789.1724212626375,961.2834464000407,742.9287923773722,797.2854223120898,681.4295333443906,927.9117554519112,899.775739833581,778.2158846274444,848.2879880850384,720.530533131392,751.9868227775788,738.169855489689,680.9527949022745,,,396.6216510301149,51.33485659879872,294.6471078031665,61.29196688021793,208.80995020472506,88.41650868132541,136.70673782203426,160.5197210640162
labeled-data,LD23AL60_02_re-encode,img39078.png,1009.6176774310336,842.4713823491531,930.5825345914741,810.2894080192726,820.7852104071758,782.840076973198,972.2297954889665,723.208771597243,809.9001308544221,690.0802686106013,955.6655439956456,875.1266210074143,800.4348442868102,848.1505542897203,738.4372172689522,766.7490898082578,676.439590251094,719.4226569701982,680.2257048781388,815.4953156314592,324.3040249404603,448.85399353613906,310.86642325594335,358.1501821656493,259.63556683372224,313.6381265856868,195.80695883226653,271.22569626893
labeled-data,LD23AL60_02_re-encode,img40172.png,885.4272184307404,845.500039112537,815.2526355169731,809.2953179914214,694.5702317799212,783.8179216469326,853.2452441008598,720.3479167185571,650.7669889420282,690.4008017171407,834.4724257417629,879.0229290394959,682.0550195405232,842.3712360526874,586.8500121479599,763.7041876907573,518.9102885626567,721.6888323156355,555.561981549465,800.8028525432585,220.2558241314767,620.3421960865765,241.0791664477411,508.59025898929104,257.7378403007526,423.90866690314914,270.9259571010533,330.89773789050156
labeled-data,LD23AL60_02_re-encode,img40531.png,821.3494547072492,793.4936970690517,789.1584942012519,776.5040234686642,747.1314068739775,768.0091866684704,797.2062343277512,702.733072309087,699.7391594623704,693.3440421615044,799.8888143699177,827.4730442698267,749.3668902424496,851.6162646493246,679.619809146122,788.1285369847187,726.5649598840348,763.0911232578319,727.9062499051181,852.5104579967135,111.50118855257523,15.157819912773903,110.07838366833226,91.27788121977315,115.41390198424341,159.57251566343606,212.16463411276584,163.48522909510424
labeled-data,LD23AL60_02_re-encode,img44861.png,826.9993449735254,855.4711272296233,793.5733107832893,825.9775676500033,703.6179540654483,801.3996013336532,802.9129379835024,746.8365161113561,676.0906317911363,683.4253630151732,799.9635820255403,887.4224834408783,683.4640216860413,857.9289238612582,592.5255463155462,779.7709909752652,506.9942235346482,710.4611259631581,498.14615566076213,814.6717031444822,577.7787665257363,836.3003135028703,597.9326989051433,861.8613984718743,616.1203939792422,897.7452292937453,670.6834792015393,916.4244836941714
labeled-data,LD23AL60_02_re-encode,img47789.png,738.5215081392126,918.6144669481159,645.1202958423456,855.2107242940383,534.6750667029846,797.9428277032586,704.4334744542247,761.8095119971713,544.901476808481,693.6334446271953,661.4825520111399,945.8848938961064,499.2235116705971,874.9817838313313,465.13547798560916,752.2648625653746,494.45118695469876,684.0887951953987,498.54175099689735,723.6309142699848,223.11043882219457,556.5995492135437,197.8852938953035,660.2271716159072,180.15951637910976,741.3566917861785,170.61486694731312,829.3038186934475
labeled-data,LD23AL60_02_re-encode,img48866.png,757.6765611319593,931.0690680913456,662.4267018912816,883.4441384710067,478.2387210704529,859.9185708272248,699.7233335216674,772.1280379126242,445.5324441022684,738.2741722788894,683.0832978711876,975.8250260478085,454.7131534266711,944.2663377451744,334.79013787666116,838.1143861817684,269.37758394029214,756.6355909276947,236.09751263933248,847.2950955061712,625.8919993161808,149.13802034361902,720.6693307120265,152.5844687580136,818.8931105222669,159.4773655868023,917.116890332507,178.43283186597137
labeled-data,LD23AL60_02_re-encode,img50886.png,516.8352696544091,880.8929946929397,445.4974136527822,844.8486042921177,397.43822645168615,820.0680858915525,472.53070645339875,724.7006362893774,391.4308280515491,695.4145690887095,490.5529016538098,933.4577306941385,,,,,,,,,163.14968884634277,530.9620378849588,246.50234164824377,544.4786842852671,332.1077688501961,564.7536538857295,395.18545205163474,591.786946686346
labeled-data,LD23AL60_02_re-encode,img51779.png,1184.1775449555241,848.5300625271492,1155.4917235653961,792.3292695995517,1142.612375186155,725.5908279980295,1198.2277431874236,702.759255871193,1144.3686499651426,651.8272872805577,,,1135.5872760702055,763.6434482094237,1082.3136077742536,698.661281386889,1029.0399394783017,654.7544119122034,1028.4545145519726,723.249128292713,368.74135609237896,977.9910789444175,334.3816061968585,949.4460559542929,346.01106000765003,928.8302060169806,376.6705291451914,934.3806271539493
labeled-data,LD23AL60_02_re-encode,img55036.png,,,,,786.6273045510045,847.5037162955468,,,753.5362717468811,730.6125881951966,,,769.8648845085168,944.2099857714365,633.8313987790985,845.5695909060289,507.4685399972692,779.1646191992513,515.2050415553404,893.2780171808013,126.62886877182552,412.18020958582883,182.6320499099449,340.0222646578673,238.09673892173623,263.5563827192812,302.1773019547767,190.85994566499159
