scorer,,,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
labeled-data,LD24AL57_03_re-encode,img24809.png,1191.7970022857612,693.4864708587709,1234.0711043498832,686.604640290193,1277.328325066659,698.4020641220409,1227.189273781305,613.8538599937968,1305.8387659936252,642.3643009207628,1210.476256686187,727.895623701661,1291.0919862038152,730.8449796596229,1329.433613657321,699.3851827746948,1384.4882582059452,672.8409791530369,1368.7583597634812,739.6930475335089,1154.438493484909,157.68680516234042,1069.890289356665,146.87249998314644,973.5446613965729,176.3660595627665,925.371847416527,217.6570429742345
labeled-data,LD24AL57_03_re-encode,img34226.png,892.6996873822659,753.9175393637282,843.850053023257,721.0966912787692,769.8123259478841,702.0148028572813,877.4341766450755,671.4837813829008,757.599917358132,631.0301779293466,856.8257371498687,771.4728767114971,747.6773353789583,739.4153041633974,684.3254658196188,684.4594655095125,646.9249645135026,636.3731066873631,631.6594537763124,703.5413539310003,495.03313267845937,321.9035855012437,577.4668906592868,382.9656284500047,643.8718623660645,467.6892130414107,694.2480477987924,553.1760731696762
labeled-data,LD24AL57_03_re-encode,img37537.png,1137.5466920635554,641.1186056028397,1176.575020485498,633.7032232026706,1227.3118474340235,637.6060560448649,1164.0859553904763,573.9898807170982,1246.4357283607756,560.3299657694182,1159.4025559798433,662.5841862349082,1238.2397793921675,676.6343844668077,1281.9515072247434,641.1186056028397,1328.7855013310748,617.3113252654546,1314.345019814956,688.7331662776098,466.95198977832433,168.77129506069852,529.5455240955413,201.6242550614478,577.2687712545244,235.51467695695754,598.3638297813213,253.1515291678861
labeled-data,LD24AL57_03_re-encode,img39723.png,705.9562239711437,905.1684173595988,641.0703928959796,875.6748577799789,564.8786973152945,857.4871627058799,660.2412066227326,779.3292298198867,580.1170364314315,766.0571280090577,667.1230371913107,937.1197735708539,566.8449346206025,922.864553107371,,,,,,,496.06039162951447,730.6648565135137,511.2987307456515,743.4453989980157,548.6572395465035,756.7175008088448,617.9671045586106,750.3272295665937
labeled-data,LD24AL57_03_re-encode,img42363.png,747.529567458155,835.9889267256,796.6360971434855,833.3582197781716,890.4646449350992,835.1120244097905,776.4673438798676,744.7910858814148,908.879593567098,735.1451604075105,772.9597346166297,875.4495309370263,898.3567657773843,885.0954564109305,978.1548765160464,835.1120244097905,1072.8603266234695,793.8976155667452,1053.5684756756611,885.9723587267399,643.1781918768277,479.0896841911442,543.2113278745478,419.4603267161001,439.7368546090299,389.6456479785779,351.1697207122731,386.13803871534003
labeled-data,LD24AL57_03_re-encode,img43163.png,1000.5853349975264,641.3810834622141,1074.0969206834134,628.1015712092797,1148.0827746640482,639.4840102832234,1054.1776523040116,559.8069367656167,1159.4652137379921,556.0127904076355,1041.372408345825,676.4769372735408,1162.7850918012257,683.5909616947556,1223.9657018236735,643.7524249359524,1270.918263003692,606.2852296508872,1264.2785068772246,685.4880348737463,456.9837273638653,234.7303557645187,528.3882773444411,259.77270978614246,565.274987997914,282.4461924813964,583.5491382299097,302.0739834713178
labeled-data,LD24AL57_03_re-encode,img45423.png,1309.6204212706357,801.1575128244765,1340.8651466364684,792.7129924553325,1389.8433647775034,791.8685404184181,1333.2650783042388,726.8457335760095,1415.1769258849354,720.0901172806944,1336.6428864518964,825.6466218949939,1423.6214462540793,829.0244300426516,1443.0438431031102,800.3130607875621,1458.2439797675697,779.2017598647021,1459.9328838413985,837.4689504117955,879.7943344812077,788.4907322707604,808.0159113434838,738.668062092811,726.9485157997018,707.4233367269784,628.1476274807173,682.9342276564608
labeled-data,LD24AL57_03_re-encode,img46418.png,1255.3027385597568,833.2466185200637,1303.8040821398104,801.4558218877597,1335.1873044563156,782.2998290452175,1281.387494770878,719.533384412207,1335.5948787721143,702.8228374644575,1278.9420488760854,856.0707802047948,1336.4100274037119,827.9481524146797,1353.5281486672602,777.0013629398336,1358.8266147726442,725.6469991491886,1364.1250808780283,797.7876530455708,1282.5952078677897,354.7751704131512,1246.1753550669591,284.1882392115414,1176.714811065375,241.01006321055658,1093.362158263474,202.71289840968313
labeled-data,LD24AL57_03_re-encode,img47250.png,,,,,1467.327347608761,818.0070937331899,1424.633320491998,755.4382608896576,1445.9803340503795,775.3130666164267,,,,,1459.2302045348922,880.5759265767222,1448.9247497136046,863.6455365131782,1457.7579967032796,925.4782654409041,1698.4639771719274,508.8434490945598,1655.7699500551641,575.8289054329296,1573.3263114848628,628.0922834551743,1501.9242316516554,684.7722849722564
labeled-data,LD24AL57_03_re-encode,img47306.png,,,1387.19974144247,799.8790280165659,1408.522053527167,803.9794726482384,1390.0700526846408,749.8536035101619,1420.0032984958498,726.891113572796,1386.7896969793028,831.8624961436112,1410.5722758430031,848.264274670301,1440.095477191045,812.5904063747506,1490.9409906237836,792.0881832163882,1452.8068555492296,840.8834743332906,1047.784059308231,297.69782661512875,1148.7161837203803,242.1851581884466,1249.2601076540213,203.75331081612822,1336.2170148398732,189.38989311132235
labeled-data,LD24AL57_03_re-encode,img47363.png,1244.6591255040194,756.7805389696881,1314.3740946845567,755.1107193485974,1385.3414285809122,783.0801980018668,1307.277361294921,693.7448482735136,1409.5538130867274,714.6175935371475,1277.2206081152883,792.6816608231385,1391.1857972547296,823.5733238133167,1455.0563977614493,798.9434844022287,1499.3066177203532,776.400919517504,1479.2687822672647,838.1842454978605,491.94695525775757,710.349228287366,540.964559637823,653.2295405386949,600.5148723970758,608.6680820113628,665.7366435143529,563.2964151471701
